A0,A1,A2,A3,A4,"A5,",Emotion,Angl,ValAng,FuzzValue,FuzzStr,rule
A0,A1,A2,A3,A4,"A5,",Emotion,Angl,,,,
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_3,A1,0.3149072053,0.9339364808,M,1.84561932865E-05
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_3,A2,1.2560386654,0.4290143365,L,0.000007918
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_3,A3,0.4007056497,0.681655385,L,5.3973279225E-06
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_3,A4,0.4584638666,0.5197149549,S,2.80507203806E-06
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_3,A5,0.9239702095,0.4236065058,S,1.18824676452E-06
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_4,A0,0.9239702095,0.731490173,S,8.69190831285E-07
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_4,A1,0.3149072053,0.1850610865,M,1.60853399589E-07
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_4,A2,1.2560386654,0.4617098833,L,7.42676043596E-08
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_4,A3,0.4007056497,0.52633401,L,3.90895660122E-08
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_4,A4,0.4584638666,0.8280346479,S,3.23675150307E-08
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_4,A5,0.9239702095,0.8582956181,S,2.77808963189E-08
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_5,A0,0.9239702095,0.3501615409,M,9.72780146147E-09
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_5,A1,0.3149072053,0.9376358396,M,9.12113529052E-09
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_5,A2,1.2560386654,0.8659670199,M,7.89860234587E-09
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_5,A3,0.4007056497,0.5605583878,L,4.42762779659E-09
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_5,A4,0.4584638666,0.303816466,M,1.34518622987E-09
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_5,A5,0.9239702095,0.3706854467,S,4.98640958551E-10
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_6,A0,0.9239702095,0.9277498757,S,4.62614087297E-10
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_6,A1,0.3149072053,0.6617812155,L,3.06149312994E-10
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_6,A2,1.2560386654,0.483740004,L,1.48096669895E-10
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_6,A3,0.4007056497,0.3070939418,L,4.54795901262E-11
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_6,A4,0.4584638666,1.0480148754,S,4.76632869769E-11
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_6,A5,0.9239702095,0.938048818,S,4.47104900089E-11
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_7,A0,0.9239702095,0.3181347287,S,1.42239596087E-11
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_7,A1,0.3149072053,0.8473653785,M,1.2052890918E-11
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_7,A2,1.2560386654,0.7653303264,M,9.22444293999E-12
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_7,A3,0.4007056497,0.2195139445,M,2.02489385581E-12
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_7,A4,0.4584638666,0.4366907497,S,8.84252415913E-13
0.9239702095,0.3149072053,1.2560386654,0.4007056497,0.4584638666,0.9239702095,Emo_7,A5,0.9239702095,0.3909754344,S,3.45720972405E-13
S,M,L,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,L,L,S,S,,,,,,
S,M,L,L,S,S,,,,,,
M,M,M,L,M,S,,,,,,
S,L,L,L,S,S,,,,,,
S,M,M,M,S,S,,,,,,
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_1,A0,0.9601386404,0.3288149134,S,0.3288149134
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_1,A1,0.3107463838,0.4896228905,M,0.1609953083
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_1,A2,1.2872784988,0.4468108136,L,0.0719344447
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_1,A3,0.360909918,0.8452623645,M,0.0608034788
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_1,A4,0.4584638666,0.4704084594,S,0.0286024708
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_1,A5,0.9601386404,0.3874918927,S,0.0110832255
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_2,A0,0.9601386404,0.7945368897,M,0.0088060316
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_2,A1,0.3107463838,0.3179317984,L,0.0027997174
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_2,A2,1.2872784988,0.1106231366,M,0.0003097135
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_2,A3,0.360909918,0.6518338694,M,0.0002018818
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_2,A4,0.4584638666,0.6423015096,S,0.000129669
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_2,A5,0.9601386404,0.9002765987,M,0.0001167379
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_3,A0,0.9601386404,0.6010330279,M,7.01633532957E-05
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_3,A1,0.3107463838,0.818194718,M,5.7407285067E-05
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_3,A2,1.2872784988,0.5164100177,L,2.96456970989E-05
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_3,A3,0.360909918,0.4381137685,L,1.29881880759E-05
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_3,A4,0.4584638666,0.5197149549,S,6.75015558067E-06
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_3,A5,0.9601386404,0.3649529141,M,2.46348894991E-06
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_4,A0,0.9601386404,0.6218955552,S,0.000001532
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_4,A1,0.3107463838,0.3203123736,M,4.90729071548E-07
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_4,A2,1.2872784988,0.5382141508,L,2.64117330534E-07
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_4,A3,0.360909918,0.1281525354,M,3.38473055589E-08
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_4,A4,0.4584638666,0.8280346479,S,0.000000028
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_4,A5,0.9601386404,0.7468510308,S,2.09318009599E-08
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_5,A0,0.9601386404,0.5647595009,M,1.18214334634E-08
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_5,A1,0.3107463838,0.8195144722,M,9.68783580545E-09
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_5,A2,1.2872784988,0.6329195484,M,6.13162066317E-09
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_5,A3,0.360909918,0.36430874,L,2.2338029982E-09
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_5,A4,0.4584638666,0.303816466,M,6.78666132624E-10
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_5,A5,0.9601386404,0.3399882338,M,2.30738499764E-10
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_6,A0,0.9601386404,0.8765617294,S,2.02256538388E-10
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_6,A1,0.3107463838,0.620339159,L,1.25467650916E-10
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_6,A2,1.2872784988,0.5437235825,L,6.82197206377E-11
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_6,A3,0.360909918,0.7002309002,M,4.77695563903E-11
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_6,A4,0.4584638666,1.0480148754,S,5.00632056858E-11
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_6,A5,0.9601386404,0.8885697095,S,4.44846481324E-11
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_7,A0,0.9601386404,0.4740005123,M,2.10857460031E-11
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_7,A1,0.3107463838,0.7357340849,M,1.55135020401E-11
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_7,A2,1.2872784988,0.5408639317,M,8.39069370862E-12
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_7,A3,0.360909918,0.7308120826,M,6.13202034385E-12
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_7,A4,0.4584638666,0.4366907497,S,2.677796561E-12
0.9601386404,0.3107463838,1.2872784988,0.360909918,0.4584638666,0.9601386404,Emo_7,A5,0.9601386404,0.3025931059,S,8.10282778441E-13
S,M,L,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,L,L,S,M,,,,,,
S,M,L,M,S,S,,,,,,
M,M,M,L,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,S,S,,,,,,
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_1,A0,0.9738333896,0.2871973951,S,0.2871973951
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_1,A1,0.3046060132,0.7054472831,M,0.2026026221
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_1,A2,1.2702243223,0.4011370054,L,0.0812714091
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_1,A3,0.3756402355,0.5833007837,M,0.0474056766
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_1,A4,0.4489966427,0.4961669642,S,0.0235211307
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_1,A5,0.9738333896,0.3495127005,S,0.0082209339
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_2,A0,0.9738333896,0.6732044235,M,0.0055343691
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_2,A1,0.3046060132,0.2604926301,L,0.0014416624
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_2,A2,1.2702243223,0.2480280727,M,0.0003575727
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_2,A3,0.3756402355,0.8980078888,M,0.0003211031
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_2,A4,0.4489966427,0.6759326089,S,0.0002170441
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_2,A5,0.9738333896,0.9799313571,M,0.0002126883
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_3,A0,0.9738333896,0.6807789007,M,0.0001447937
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_3,A1,0.3046060132,0.6473877492,M,9.37376724603E-05
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_3,A2,1.2702243223,0.4686997319,L,4.39348219546E-05
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_3,A3,0.3756402355,0.5282602535,L,0.000023209
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_3,A4,0.4489966427,0.5494016314,S,1.27510735527E-05
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_3,A5,0.9738333896,0.4411622756,M,5.62529262447E-06
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_4,A0,0.9738333896,0.5803988477,S,3.26491335728E-06
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_4,A1,0.3046060132,0.5199107021,M,1.69746339589E-06
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_4,A2,1.2702243223,0.4964496104,L,8.4270504153E-07
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_4,A3,0.3756402355,0.3884858978,L,3.27379024604E-07
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_4,A4,0.4489966427,0.8515488321,S,2.78779226051E-07
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_4,A5,0.9738333896,0.7046538543,S,1.96442856125E-07
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_5,A0,0.9738333896,0.6460144836,M,1.2690493025E-07
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_5,A1,0.3046060132,0.6451957799,M,8.18785254504E-08
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_5,A2,1.2702243223,0.7601427854,M,6.22393703985E-08
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_5,A3,0.3756402355,0.4369501891,L,2.71955046655E-08
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_5,A4,0.4489966427,0.2699553688,S,7.34157249262E-09
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_5,A5,0.9738333896,0.4204081196,M,3.08645668674E-09
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_6,A0,0.9738333896,0.8571799424,S,2.64564876511E-09
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_6,A1,0.3046060132,0.5591806636,L,1.47939563205E-09
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_6,A2,1.2702243223,0.510977872,L,7.55938431973E-10
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_6,A3,0.3756402355,0.4375951935,M,3.30795024449E-10
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_6,A4,0.4489966427,1.0607674247,S,3.50896586196E-10
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_6,A5,0.9738333896,0.8698350295,S,3.05222142417E-10
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_7,A0,0.9738333896,0.562844792,M,1.7179269326E-10
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_7,A1,0.3046060132,0.5709931785,M,9.80924559749E-11
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_7,A2,1.2702243223,0.6634026623,M,6.50747964433E-11
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_7,A3,0.3756402355,0.5415560096,M,3.52416470885E-11
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_7,A4,0.4489966427,0.4567365959,S,1.60961499258E-11
0.9738333896,0.3046060132,1.2702243223,0.3756402355,0.4489966427,0.9738333896,Emo_7,A5,0.9738333896,0.3137230135,M,5.04973266049E-12
S,M,L,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,L,L,S,M,,,,,,
S,M,L,L,S,S,,,,,,
M,M,M,L,S,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,S,M,,,,,,
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A0,1.0334749233,0.6940077437,M,0.6940077437
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A1,0.3116498878,0.4578661402,M,0.3177626469
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A2,1.2464211065,0.3373881926,L,0.1072093651
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A3,0.3242996567,0.5036666773,M,0.0539977847
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A4,0.5067243929,0.3391008003,S,0.018310692
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A5,1.0334749233,0.4187558412,M,0.0076677092
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A0,1.0334749233,0.1447935483,M,0.0011102348
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A1,0.3116498878,0.3263834905,L,0.0003623623
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A2,1.2464211065,0.4398097938,M,0.0001593705
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A3,0.3242996567,0.3591376085,S,5.72359389634E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A4,0.5067243929,0.4708621745,S,2.69502386799E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A5,1.0334749233,0.458229121,M,1.23493841821E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A0,1.0334749233,0.9719225752,M,1.20026452769E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A1,0.3116498878,0.8433275318,M,1.01221612164E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A2,1.2464211065,0.4021085236,L,4.0702073024E-06
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A3,0.3242996567,0.447470261,M,1.82129672405E-06
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A4,0.5067243929,0.3683828795,S,6.70934531592E-07
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A5,1.0334749233,0.7730590598,M,5.18672018201E-07
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A0,1.0334749233,0.399677956,S,2.07301772063E-07
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A1,0.3116498878,0.2909431526,M,6.03130310968E-08
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A2,1.2464211065,0.4381571234,L,2.64265842074E-08
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A3,0.3242996567,0.6990499041,M,1.84735011566E-08
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A4,0.5067243929,0.708167734,S,1.30823374531E-08
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A5,1.0334749233,0.5208823735,S,6.81435898405E-09
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_5,A0,1.0334749233,0.9998852802,M,6.81357724208E-09
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_5,A1,0.3116498878,0.8451640066,M,5.75859024128E-09
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_5,A2,1.2464211065,0.9377134903,M,5.39990775411E-09
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_5,A3,0.3242996567,0.3861428113,M,2.08513556107E-09
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_5,A4,0.5067243929,0.6098478965,M,1.27161553592E-09
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_5,A5,1.0334749233,0.7706420147,M,0.000000001
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_6,A0,1.0334749233,0.7727709849,S,7.5728493139E-10
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_6,A1,0.3116498878,0.6293381189,L,4.765882742E-10
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_6,A2,1.2464211065,0.4652733371,L,2.21743816759E-10
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_6,A3,0.3242996567,0.6470226908,M,1.43473280993E-10
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_6,A4,0.5067243929,0.9830069326,S,1.41035229854E-10
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_6,A5,1.0334749233,0.7882442655,S,1.11170211159E-10
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_7,A0,1.0334749233,0.9497674768,M,1.05585850944E-10
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_7,A1,0.3116498878,0.7599743284,M,8.02425361595E-11
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_7,A2,1.2464211065,0.8344350089,M,6.69571813706E-11
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_7,A3,0.3242996567,0.7988169094,M,5.34865286863E-11
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_7,A4,0.5067243929,0.3345041839,S,1.78914676275E-11
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_7,A5,1.0334749233,0.685365051,M,1.2262186623E-11
M,M,L,M,S,M,,,,,,
M,L,M,S,S,M,,,,,,
M,M,L,M,S,M,,,,,,
S,M,L,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,S,M,,,,,,
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A0,1.0334749233,0.6940077437,M,0.6940077437
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A1,0.3116498878,0.4578661402,M,0.3177626469
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A2,1.2464211065,0.3373881926,L,0.1072093651
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A3,0.3242996567,0.5036666773,M,0.0539977847
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A4,0.5067243929,0.3391008003,S,0.018310692
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_1,A5,1.0334749233,0.4187558412,M,0.0076677092
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A0,1.0334749233,0.1447935483,M,0.0011102348
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A1,0.3116498878,0.3263834905,L,0.0003623623
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A2,1.2464211065,0.4398097938,M,0.0001593705
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A3,0.3242996567,0.3591376085,S,5.72359389634E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A4,0.5067243929,0.4708621745,S,2.69502386799E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_2,A5,1.0334749233,0.458229121,M,1.23493841821E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A0,1.0334749233,0.9719225752,M,1.20026452769E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A1,0.3116498878,0.8433275318,M,1.01221612164E-05
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A2,1.2464211065,0.4021085236,L,4.0702073024E-06
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A3,0.3242996567,0.447470261,M,1.82129672405E-06
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A4,0.5067243929,0.3683828795,S,6.70934531592E-07
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_3,A5,1.0334749233,0.7730590598,M,5.18672018201E-07
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A0,1.0334749233,0.399677956,S,2.07301772063E-07
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A1,0.3116498878,0.2909431526,M,6.03130310968E-08
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A2,1.2464211065,0.4381571234,L,2.64265842074E-08
1.0334749233,0.3116498878,1.2464211065,0.3242996567,0.5067243929,1.0334749233,Emo_4,A3,0.3242996567,0.6990499041,M,1.84735011566E-08
