Emotion,Angl,ValAng,FuzzValue,FuzzStr
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,0.997367062832,S
Emo_2,A2,0.921800767798,1,
Emo_2,A3,0.410175799806,1,
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,2.73867255945,S
Emo_2,A2,0.921800767798,0.72569091784,S
Emo_2,A3,0.410175799806,2.18117394884,S
Emo_2,A4,1.45503710907,0.809874455316,L
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,1.04744280187,S
Emo_2,A2,0.921800767798,1,
Emo_2,A3,0.410175799806,0.762415762217,M
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,1.50999503409,S
Emo_2,A2,0.921800767798,0.79198035018,L
Emo_2,A3,0.410175799806,0.813838678271,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,2.29411930041,S
Emo_2,A2,0.921800767798,0.78246191157,M
Emo_2,A3,0.410175799806,1.70048686581,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,2.19443168438,S
Emo_3,A2,0.921800767798,0.688893910143,M
Emo_3,A3,0.410175799806,1.66641493923,S
Emo_3,A4,1.45503710907,0.73402664568,L
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,1.05911188163,S
Emo_3,A2,0.921800767798,1,
Emo_3,A3,0.410175799806,0.831655502726,L
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,3.24455503734,S
Emo_3,A2,0.921800767798,0.660558526607,S
Emo_3,A3,0.410175799806,2.52891290987,S
Emo_3,A4,1.45503710907,0.985726797649,L
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,0.496546639846,S
Emo_3,A2,0.921800767798,1,
Emo_3,A3,0.410175799806,0.045491015746,M
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,1.28564105873,S
Emo_3,A2,0.921800767798,0.117061181035,M
Emo_3,A3,0.410175799806,0.671133389649,S
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,2.42419885894,S
Emo_3,A2,0.921800767798,0.575804010496,M
Emo_3,A3,0.410175799806,1.87182502711,S
Emo_3,A4,1.45503710907,0.551541755248,L
Emo_3,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,2.88215849994,S
Emo_4,A2,0.921800767798,0.738063837467,S
Emo_4,A3,0.410175799806,2.28834792034,S
Emo_4,A4,1.45503710907,0.0326982153084,M
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,1.12882900877,S
Emo_4,A2,0.921800767798,1,
Emo_4,A3,0.410175799806,1,
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,3.10234543463,S
Emo_4,A2,0.921800767798,0.529733833115,S
Emo_4,A3,0.410175799806,2.38985637669,S
Emo_4,A4,1.45503710907,0.949043793088,L
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,0.531958234817,S
Emo_4,A2,0.921800767798,1,
Emo_4,A3,0.410175799806,0.179952236595,M
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,1.43470840217,S
Emo_4,A2,0.921800767798,0.603280851443,M
Emo_4,A3,0.410175799806,0.947969965176,S
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,3.04526746854,S
Emo_4,A2,0.921800767798,0.864980246793,S
Emo_4,A3,0.410175799806,2.4414332995,S
Emo_4,A4,1.45503710907,0.141161416428,M
Emo_4,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,2.2131836629,S
Emo_5,A2,0.921800767798,0.668644802019,M
Emo_5,A3,0.410175799806,1.68380152459,S
Emo_5,A4,1.45503710907,0.742681375879,L
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,1.09118815795,S
Emo_5,A2,0.921800767798,1,
Emo_5,A3,0.410175799806,0.635667581213,L
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,3.45583395742,S
Emo_5,A2,0.921800767798,1.06750336173,S
Emo_5,A3,0.410175799806,2.79438183027,S
Emo_5,A4,1.45503710907,0.19072468467,M
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,0.491637112178,S
Emo_5,A2,0.921800767798,1,
Emo_5,A3,0.410175799806,0.607259718376,L
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,0.801450626352,S
Emo_5,A2,0.921800767798,0.574252721,L
Emo_5,A3,0.410175799806,0.498805197689,M
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,2.14165478061,S
Emo_5,A2,0.921800767798,0.557428077608,M
Emo_5,A3,0.410175799806,1.65268104467,S
Emo_5,A4,1.45503710907,0.72367635725,L
Emo_5,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,0.37953092634,M
Emo_6,A1,0.214206349987,1.93225837385,S
Emo_6,A2,0.921800767798,0.930820224443,S
Emo_6,A3,0.410175799806,1.65490841429,S
Emo_6,A4,1.45503710907,0.708032544741,M
Emo_6,A5,1.84399398925,0.37953092634,M
Emo_6,A0,1.84399398925,1,
Emo_6,A1,0.214206349987,0.552388905696,S
Emo_6,A2,0.921800767798,1,
Emo_6,A3,0.410175799806,1,
Emo_6,A4,1.45503710907,1,
Emo_6,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,1,
Emo_6,A1,0.214206349987,3.08174329078,S
Emo_6,A2,0.921800767798,0.638862320313,M
Emo_6,A3,0.410175799806,2.31717876711,S
Emo_6,A4,1.45503710907,0.865836751808,L
Emo_6,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,1,
Emo_6,A1,0.214206349987,0.812946371782,S
Emo_6,A2,0.921800767798,1,
Emo_6,A3,0.410175799806,0.410919903424,M
Emo_6,A4,1.45503710907,1,
Emo_6,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,0.989523008563,L
Emo_6,A1,0.214206349987,1.37703488106,S
Emo_6,A2,0.921800767798,0.423890336469,S
Emo_6,A3,0.410175799806,1.1130599156,S
Emo_6,A4,1.45503710907,0.556666160941,M
Emo_6,A5,1.84399398925,0.989523008563,L
Emo_6,A0,1.84399398925,0.431794339739,M
Emo_6,A1,0.214206349987,1.90901941474,S
Emo_6,A2,0.921800767798,0.941016655857,S
Emo_6,A3,0.410175799806,1.64092944214,S
Emo_6,A4,1.45503710907,0.62503995976,M
Emo_6,A5,1.84399398925,0.431794339739,M
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,2.24397629611,S
Emo_7,A2,0.921800767798,0.612642349187,M
Emo_7,A3,0.410175799806,1.71224154045,S
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,1.25218907891,S
Emo_7,A2,0.921800767798,1,
Emo_7,A3,0.410175799806,0.760196035281,L
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,2.30697890734,S
Emo_7,A2,0.921800767798,0.689410580311,S
Emo_7,A3,0.410175799806,1.85899067126,S
Emo_7,A4,1.45503710907,0.167737164493,M
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,0.730489850225,S
Emo_7,A2,0.921800767798,1,
Emo_7,A3,0.410175799806,0.548920421305,M
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,0.95388023479,S
Emo_7,A2,0.921800767798,0.169102223115,M
Emo_7,A3,0.410175799806,0.538935629301,S
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,2.12537697956,S
Emo_7,A2,0.921800767798,0.494747050922,M
Emo_7,A3,0.410175799806,1.64649979804,S
Emo_7,A4,1.45503710907,0.764838251253,L
Emo_7,A5,1.84399398925,1,
Emo_1,A0,1.84399398925,1,
Emo_1,A1,0.214206349987,2.595658243,S
Emo_1,A2,0.921800767798,0.445321400589,S
Emo_1,A3,0.410175799806,2.00011888129,S
Emo_1,A4,1.45503710907,0.839740284774,L
Emo_1,A5,1.84399398925,1,
Emo_1,A0,1.84399398925,1,
Emo_1,A1,0.214206349987,1.29919209371,S
Emo_1,A2,0.921800767798,1,
Emo_1,A3,0.410175799806,1,
Emo_1,A4,1.45503710907,1,
Emo_1,A5,1.84399398925,1,
Emo_1,A0,1.84399398925,1,
Emo_1,A1,0.214206349987,3.55087258778,S
Emo_1,A2,0.921800767798,0.778333778646,S
Emo_1,A3,0.410175799806,2.78301335747,S
Emo_1,A4,1.45503710907,0.896095160434,L
Emo_1,A5,1.84399398925,1,
Emo_1,A0,1.84399398925,1,
Emo_1,A1,0.214206349987,0.942825922464,S
Emo_1,A2,0.921800767798,1,
Emo_1,A3,0.410175799806,0.484562950155,M
Emo_1,A4,1.45503710907,1,
Emo_1,A5,1.84399398925,1,
Emo_1,A0,1.84399398925,1,
Emo_1,A1,0.214206349987,1.13498643065,S
Emo_1,A2,0.921800767798,0.727893243347,L
Emo_1,A3,0.410175799806,0.601791050554,S
Emo_1,A4,1.45503710907,1,
Emo_1,A5,1.84399398925,1,
Emo_1,A0,1.84399398925,1,
Emo_1,A1,0.214206349987,2.45616109457,S
Emo_1,A2,0.921800767798,0.49381303923,S
Emo_1,A3,0.410175799806,1.91268553982,S
Emo_1,A4,1.45503710907,0.666889293176,L
Emo_1,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,2.19580831833,S
Emo_2,A2,0.921800767798,0.932898994167,M
Emo_2,A3,0.410175799806,1.60042089335,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,0.997367062832,S
Emo_2,A2,0.921800767798,1,
Emo_2,A3,0.410175799806,1,
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,2.73867255945,S
Emo_2,A2,0.921800767798,0.72569091784,S
Emo_2,A3,0.410175799806,2.18117394884,S
Emo_2,A4,1.45503710907,0.809874455316,L
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,1.04744280187,S
Emo_2,A2,0.921800767798,1,
Emo_2,A3,0.410175799806,0.762415762217,M
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,1.50999503409,S
Emo_2,A2,0.921800767798,0.79198035018,L
Emo_2,A3,0.410175799806,0.813838678271,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_2,A0,1.84399398925,1,
Emo_2,A1,0.214206349987,2.29411930041,S
Emo_2,A2,0.921800767798,0.78246191157,M
Emo_2,A3,0.410175799806,1.70048686581,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,2.19443168438,S
Emo_3,A2,0.921800767798,0.688893910143,M
Emo_3,A3,0.410175799806,1.66641493923,S
Emo_3,A4,1.45503710907,0.73402664568,L
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,1.05911188163,S
Emo_3,A2,0.921800767798,1,
Emo_3,A3,0.410175799806,0.831655502726,L
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,3.24455503734,S
Emo_3,A2,0.921800767798,0.660558526607,S
Emo_3,A3,0.410175799806,2.52891290987,S
Emo_3,A4,1.45503710907,0.985726797649,L
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,0.496546639846,S
Emo_3,A2,0.921800767798,1,
Emo_3,A3,0.410175799806,0.045491015746,M
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,1.28564105873,S
Emo_3,A2,0.921800767798,0.117061181035,M
Emo_3,A3,0.410175799806,0.671133389649,S
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.84399398925,1,
Emo_3,A0,1.84399398925,1,
Emo_3,A1,0.214206349987,2.42419885894,S
Emo_3,A2,0.921800767798,0.575804010496,M
Emo_3,A3,0.410175799806,1.87182502711,S
Emo_3,A4,1.45503710907,0.551541755248,L
Emo_3,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,2.88215849994,S
Emo_4,A2,0.921800767798,0.738063837467,S
Emo_4,A3,0.410175799806,2.28834792034,S
Emo_4,A4,1.45503710907,0.0326982153084,M
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,1.12882900877,S
Emo_4,A2,0.921800767798,1,
Emo_4,A3,0.410175799806,1,
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,3.10234543463,S
Emo_4,A2,0.921800767798,0.529733833115,S
Emo_4,A3,0.410175799806,2.38985637669,S
Emo_4,A4,1.45503710907,0.949043793088,L
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,0.531958234817,S
Emo_4,A2,0.921800767798,1,
Emo_4,A3,0.410175799806,0.179952236595,M
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,1.43470840217,S
Emo_4,A2,0.921800767798,0.603280851443,M
Emo_4,A3,0.410175799806,0.947969965176,S
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.84399398925,1,
Emo_4,A0,1.84399398925,1,
Emo_4,A1,0.214206349987,3.04526746854,S
Emo_4,A2,0.921800767798,0.864980246793,S
Emo_4,A3,0.410175799806,2.4414332995,S
Emo_4,A4,1.45503710907,0.141161416428,M
Emo_4,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,2.2131836629,S
Emo_5,A2,0.921800767798,0.668644802019,M
Emo_5,A3,0.410175799806,1.68380152459,S
Emo_5,A4,1.45503710907,0.742681375879,L
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,1.09118815795,S
Emo_5,A2,0.921800767798,1,
Emo_5,A3,0.410175799806,0.635667581213,L
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,3.45583395742,S
Emo_5,A2,0.921800767798,1.06750336173,S
Emo_5,A3,0.410175799806,2.79438183027,S
Emo_5,A4,1.45503710907,0.19072468467,M
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,0.491637112178,S
Emo_5,A2,0.921800767798,1,
Emo_5,A3,0.410175799806,0.607259718376,L
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,0.801450626352,S
Emo_5,A2,0.921800767798,0.574252721,L
Emo_5,A3,0.410175799806,0.498805197689,M
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.84399398925,1,
Emo_5,A0,1.84399398925,1,
Emo_5,A1,0.214206349987,2.14165478061,S
Emo_5,A2,0.921800767798,0.557428077608,M
Emo_5,A3,0.410175799806,1.65268104467,S
Emo_5,A4,1.45503710907,0.72367635725,L
Emo_5,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,0.37953092634,M
Emo_6,A1,0.214206349987,1.93225837385,S
Emo_6,A2,0.921800767798,0.930820224443,S
Emo_6,A3,0.410175799806,1.65490841429,S
Emo_6,A4,1.45503710907,0.708032544741,M
Emo_6,A5,1.84399398925,0.37953092634,M
Emo_6,A0,1.84399398925,1,
Emo_6,A1,0.214206349987,0.552388905696,S
Emo_6,A2,0.921800767798,1,
Emo_6,A3,0.410175799806,1,
Emo_6,A4,1.45503710907,1,
Emo_6,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,1,
Emo_6,A1,0.214206349987,3.08174329078,S
Emo_6,A2,0.921800767798,0.638862320313,M
Emo_6,A3,0.410175799806,2.31717876711,S
Emo_6,A4,1.45503710907,0.865836751808,L
Emo_6,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,1,
Emo_6,A1,0.214206349987,0.812946371782,S
Emo_6,A2,0.921800767798,1,
Emo_6,A3,0.410175799806,0.410919903424,M
Emo_6,A4,1.45503710907,1,
Emo_6,A5,1.84399398925,1,
Emo_6,A0,1.84399398925,0.989523008563,L
Emo_6,A1,0.214206349987,1.37703488106,S
Emo_6,A2,0.921800767798,0.423890336469,S
Emo_6,A3,0.410175799806,1.1130599156,S
Emo_6,A4,1.45503710907,0.556666160941,M
Emo_6,A5,1.84399398925,0.989523008563,L
Emo_6,A0,1.84399398925,0.431794339739,M
Emo_6,A1,0.214206349987,1.90901941474,S
Emo_6,A2,0.921800767798,0.941016655857,S
Emo_6,A3,0.410175799806,1.64092944214,S
Emo_6,A4,1.45503710907,0.62503995976,M
Emo_6,A5,1.84399398925,0.431794339739,M
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,2.24397629611,S
Emo_7,A2,0.921800767798,0.612642349187,M
Emo_7,A3,0.410175799806,1.71224154045,S
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,1.25218907891,S
Emo_7,A2,0.921800767798,1,
Emo_7,A3,0.410175799806,0.760196035281,L
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,2.30697890734,S
Emo_7,A2,0.921800767798,0.689410580311,S
Emo_7,A3,0.410175799806,1.85899067126,S
Emo_7,A4,1.45503710907,0.167737164493,M
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,0.730489850225,S
Emo_7,A2,0.921800767798,1,
Emo_7,A3,0.410175799806,0.548920421305,M
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,0.95388023479,S
Emo_7,A2,0.921800767798,0.169102223115,M
Emo_7,A3,0.410175799806,0.538935629301,S
Emo_7,A4,1.45503710907,1,
Emo_7,A5,1.84399398925,1,
Emo_7,A0,1.84399398925,1,
Emo_7,A1,0.214206349987,2.12537697956,S
Emo_7,A2,0.921800767798,0.494747050922,M
Emo_7,A3,0.410175799806,1.64649979804,S
Emo_7,A4,1.45503710907,0.764838251253,L
Emo_7,A5,1.84399398925,1,
Emo_1,A0,1.8521165543,1,
Emo_1,A1,0.215081777088,2.59299787273,S
Emo_1,A2,0.862170054667,0.626535548351,S
Emo_1,A3,0.423517083251,1.95957552397,S
Emo_1,A4,1.45503710907,0.839740284774,L
Emo_1,A5,1.8521165543,1,
Emo_1,A0,1.8521165543,1,
Emo_1,A1,0.215081777088,1.28532527908,S
Emo_1,A2,0.862170054667,1,
Emo_1,A3,0.423517083251,1,
Emo_1,A4,1.45503710907,1,
Emo_1,A5,1.8521165543,1,
Emo_1,A0,1.8521165543,1,
Emo_1,A1,0.215081777088,3.5474424369,S
Emo_1,A2,0.862170054667,1.01198240872,S
Emo_1,A3,0.423517083251,2.73073874198,S
Emo_1,A4,1.45503710907,0.896095160434,L
Emo_1,A5,1.8521165543,1,
Emo_1,A0,1.8521165543,1,
Emo_1,A1,0.215081777088,0.936845051733,S
Emo_1,A2,0.862170054667,1,
Emo_1,A3,0.423517083251,0.365933338007,M
Emo_1,A4,1.45503710907,1,
Emo_1,A5,1.8521165543,1,
Emo_1,A0,1.8521165543,1,
Emo_1,A1,0.215081777088,1.132604561,S
Emo_1,A2,0.862170054667,0.097526980592,M
Emo_1,A3,0.423517083251,0.565491970754,S
Emo_1,A4,1.45503710907,1,
Emo_1,A5,1.8521165543,1,
Emo_1,A0,1.8521165543,1,
Emo_1,A1,0.215081777088,2.45373330171,S
Emo_1,A2,0.862170054667,0.659184911882,S
Emo_1,A3,0.423517083251,1.87568660234,S
Emo_1,A4,1.45503710907,0.666889293176,L
Emo_1,A5,1.8521165543,1,
Emo_2,A0,1.8521165543,1,
Emo_2,A1,0.215081777088,2.19314862679,S
Emo_2,A2,0.862170054667,0.668741490713,M
Emo_2,A3,0.423517083251,1.55988787964,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.8521165543,1,
Emo_2,A0,1.8521165543,1,
Emo_2,A1,0.215081777088,0.983408820073,S
Emo_2,A2,0.862170054667,1,
Emo_2,A3,0.423517083251,1,
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.8521165543,1,
Emo_2,A0,1.8521165543,1,
Emo_2,A1,0.215081777088,2.73618212334,S
Emo_2,A2,0.862170054667,0.895329806711,S
Emo_2,A3,0.423517083251,2.14322034438,S
Emo_2,A4,1.45503710907,0.809874455316,L
Emo_2,A5,1.8521165543,1,
Emo_2,A0,1.8521165543,1,
Emo_2,A1,0.215081777088,1.041969617,S
Emo_2,A2,0.862170054667,1,
Emo_2,A3,0.423517083251,0.650935565931,M
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.8521165543,1,
Emo_2,A0,1.8521165543,1,
Emo_2,A1,0.215081777088,1.5068851915,S
Emo_2,A2,0.862170054667,0.624823810198,L
Emo_2,A3,0.423517083251,0.766445478599,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.8521165543,1,
Emo_2,A0,1.8521165543,1,
Emo_2,A1,0.215081777088,2.2914674487,S
Emo_2,A2,0.862170054667,0.521658119131,M
Emo_2,A3,0.423517083251,1.66007332901,S
Emo_2,A4,1.45503710907,1,
Emo_2,A5,1.8521165543,1,
Emo_3,A0,1.8521165543,1,
Emo_3,A1,0.215081777088,2.19207294852,S
Emo_3,A2,0.862170054667,0.515276152867,M
Emo_3,A3,0.423517083251,1.63046841252,S
Emo_3,A4,1.45503710907,0.73402664568,L
Emo_3,A5,1.8521165543,1,
Emo_3,A0,1.8521165543,1,
Emo_3,A1,0.215081777088,1.05011679857,S
Emo_3,A2,0.862170054667,1,
Emo_3,A3,0.423517083251,0.951096928289,L
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.8521165543,1,
Emo_3,A0,1.8521165543,1,
Emo_3,A1,0.215081777088,3.24135814867,S
Emo_3,A2,0.862170054667,0.87831823582,S
Emo_3,A3,0.423517083251,2.48019315036,S
Emo_3,A4,1.45503710907,0.985726797649,L
Emo_3,A5,1.8521165543,1,
Emo_3,A0,1.8521165543,1,
Emo_3,A1,0.215081777088,0.490759558419,S
Emo_3,A2,0.862170054667,1,
Emo_3,A3,0.423517083251,0.821256622767,L
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.8521165543,1,
Emo_3,A0,1.8521165543,1,
Emo_3,A1,0.215081777088,1.28289595398,S
Emo_3,A2,0.862170054667,0.293979018588,M
Emo_3,A3,0.423517083251,0.629298700621,S
Emo_3,A4,1.45503710907,1,
Emo_3,A5,1.8521165543,1,
Emo_3,A0,1.8521165543,1,
Emo_3,A1,0.215081777088,2.42173131605,S
Emo_3,A2,0.862170054667,0.597800944508,S
Emo_3,A3,0.423517083251,1.83422030931,S
Emo_3,A4,1.45503710907,0.551541755248,L
Emo_3,A5,1.8521165543,1,
Emo_4,A0,1.8521165543,1,
Emo_4,A1,0.215081777088,2.87950585242,S
Emo_4,A2,0.862170054667,0.918751941451,S
Emo_4,A3,0.423517083251,2.24792225571,S
Emo_4,A4,1.45503710907,0.0326982153084,M
Emo_4,A5,1.8521165543,1,
Emo_4,A0,1.8521165543,1,
Emo_4,A1,0.215081777088,1.11576272991,S
Emo_4,A2,0.862170054667,1,
Emo_4,A3,0.423517083251,1,
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.8521165543,1,
Emo_4,A0,1.8521165543,1,
Emo_4,A1,0.215081777088,3.09916263123,S
Emo_4,A2,0.862170054667,0.746534108168,S
Emo_4,A3,0.423517083251,2.34135127305,S
Emo_4,A4,1.45503710907,0.949043793088,L
Emo_4,A5,1.8521165543,1,
Emo_4,A0,1.8521165543,1,
Emo_4,A1,0.215081777088,0.526829150286,S
Emo_4,A2,0.862170054667,1,
Emo_4,A3,0.423517083251,0.0759308045692,M
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.8521165543,1,
Emo_4,A0,1.8521165543,1,
Emo_4,A1,0.215081777088,1.43253406317,S
Emo_4,A2,0.862170054667,0.785317224448,M
Emo_4,A3,0.423517083251,0.914833598985,S
Emo_4,A4,1.45503710907,1,
Emo_4,A5,1.8521165543,1,
Emo_4,A0,1.8521165543,1,
Emo_4,A1,0.215081777088,3.04257004403,S
Emo_4,A2,0.862170054667,1.04871838631,S
Emo_4,A3,0.423517083251,2.40032524511,S
Emo_4,A4,1.45503710907,0.141161416428,M
Emo_4,A5,1.8521165543,1,
Emo_5,A0,1.8521165543,1,
Emo_5,A1,0.215081777088,2.21081882761,S
Emo_5,A2,0.862170054667,0.491741504652,M
Emo_5,A3,0.423517083251,1.64776204413,S
Emo_5,A4,1.45503710907,0.742681375879,L
Emo_5,A5,1.8521165543,1,
Emo_5,A0,1.8521165543,1,
Emo_5,A1,0.215081777088,1.08190460421,S
Emo_5,A2,0.862170054667,1,
Emo_5,A3,0.423517083251,0.726786692009,L
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.8521165543,1,
Emo_5,A0,1.8521165543,1,
Emo_5,A1,0.215081777088,3.45287914421,S
Emo_5,A2,0.862170054667,1.26877382548,S
Emo_5,A3,0.423517083251,2.7493512384,S
Emo_5,A4,1.45503710907,0.19072468467,M
Emo_5,A5,1.8521165543,1,
Emo_5,A0,1.8521165543,1,
Emo_5,A1,0.215081777088,0.485727451072,S
Emo_5,A2,0.862170054667,1,
Emo_5,A3,0.423517083251,0.67305125088,L
Emo_5,A4,1.45503710907,1,
Emo_5,A5,1.8521165543,1,
Emo_5,A0,1.8521165543,1,
